SAMPN,RECMode,RETMode,CTFIP,BIN,GTYPE,STYPE,ILANG,RESTY,HHSIZ,LTELE,HHLNG,O_HHLNG,INCOM,DOW,HHVEH,HHSTU,HHWRK,HHLIC,HHCHD,HTRIPS,HTRIPS_GPS,PARTIAL,HH1,HCITY,HCITY_PL,HCITY_MCD,HSTATE,HZIP,HTAZ,HTRACT,HH_WHT2,GEO_GROUP1,GEO_GROUP2,GEO_GROUP3,HHSIZ_R,INCOM_R,HHVEH_R,HHSTRUC,HTRIPS_V,HTRIPS_T,HTRIPS_NM,HTRIPS_O,HTRIPS_WP,HTRIPS_NWP,HTRIPS_GPS_V,HTRIPS_GPS_T,HTRIPS_GPS_NM,HTRIPS_GPS_O,HTRIPS_GPS_WP,HTRIPS_GPS_NWP
3361024,2,1,36103,16,2,1,1,1,3,1,1,,6,1,3,0,2,3,0,7,5.26,1,293,SMITHTOWN,SMITHTOWN CDP,Smithtown town,NY,11787,1942,36103135204,506.08,3,2,1,3,4,3,2,7,0,0,0,6,1,5.26,0,0,0,4.51,0.75
3361033,2,2,34017,16,2,1,1,2,2,1,1,,4,3,2,0,2,2,0,4,5.8,1,469.66667,JERSEY CITY,JERSEY CITY CITY,Jersey City city,NJ,07306,2762,34017001400,138.68,8,5,4,2,2,2,2,1,3,0,0,3,1,1.45,4.35,0,0,4.35,1.45
3361102,2,3,36103,16,2,1,1,1,2,1,1,,8,2,3,0,2,2,0,9,7.36,1,168.83333,EAST NORTHPORT,ELWOOD CDP,Huntington town,NY,11731,1883,36103111801,176.1,3,2,1,2,4,3,2,9,0,0,0,7,2,7.36,0,0,0,5.26,2.1
3361187,2,2,36047,16,2,1,1,1,1,1,1,,5,1,0,0,1,0,0,2,1.66,1,166.28571,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11210,1424,36047077200,451.23,2,1,1,1,3,0,4,0,2,0,0,2,0,0,1.66,0,0,1.66,0
3361241,2,2,34017,16,2,1,1,2,1,1,1,,2,5,0,0,0,0,0,2,3.29,1,379.5,HARRISON,EAST NEWARK BOROUGH,East Newark borough,NJ,07029,2841,34017013400,153.21,8,5,4,1,1,0,6,0,0,2,0,0,2,0,0,3.29,0,0,3.29
3361248,2,2,34023,16,2,1,1,2,2,1,1,,2,4,2,0,1,2,0,3,5.34,1,307.14286,SOUTH AMBOY,SOUTH AMBOY CITY,South Amboy city,NJ,08879,3223,34023007600,156.6,9,5,4,2,1,2,4,3,0,0,0,0,3,5.34,0,0,0,0,5.34
3361270,2,2,36103,16,2,1,1,1,2,1,1,,2,3,2,1,2,2,0,15,14.26,1,265.25,LINDENHURST,LINDENHURST VILLAGE,Babylon town,NY,11757,1920,36103124002,51.79,3,2,1,2,1,2,2,15,0,0,0,2,13,14.26,0,0,0,1.5,12.75
3361299,2,2,36085,16,2,1,1,1,4,1,1,,7,1,4,3,2,4,0,10,8.27,1,291.88889,STATEN ISLAND,NEW YORK CITY,Staten Island borough,NY,10309,1621,36085022600,717.11,2,1,1,4,4,3,2,8,2,0,0,4,6,6.61,1.66,0,0,3.12,5.15
3361324,2,2,34031,16,2,1,1,2,3,1,1,,6,1,2,1,2,2,1,17,18.53,1,388.16667,WAYNE,,Wayne township,NJ,07470,2744,34031246101,218.91,7,5,4,3,4,2,1,12,0,5,0,2,15,13,0,5.53,0,2.45,16.08
3361337,2,2,34023,16,2,1,1,2,1,1,1,,4,1,1,0,1,1,0,2,1.5,1,243.63636,NORTH BRUNSWICK,,North Brunswick township,NJ,08902,3217,34023006205,107.66,9,5,4,1,2,1,4,2,0,0,0,2,0,1.5,0,0,0,1.5,0
3361347,2,2,36059,17,2,1,1,1,2,1,1,,4,5,3,0,1,2,0,10,16.37,1,220.6,BELLMORE,NORTH BELLMORE CDP,Hempstead town,NY,11710,1779,36059414800,95.92,3,2,1,2,2,3,4,10,0,0,0,0,10,16.37,0,0,0,0,16.37
3361352,2,1,36103,16,2,1,1,1,5,1,1,,5,1,3,2,2,3,1,16,18.87,1,348.33333,SOUND BEACH,SOUND BEACH CDP,Brookhaven town,NY,11789,2021,36103158317,1000.22,3,2,1,4,3,3,1,14,2,0,0,6,10,17.05,1.83,0,0,6.41,12.46
3361360,2,2,34023,16,2,1,1,1,2,1,1,,4,4,1,1,1,1,0,8,9.43,1,182,PISCATAWAY,,Piscataway township,NJ,08854,3220,34023000501,257.9,9,5,4,2,2,1,4,6,0,2,0,4,4,6.6,0,2.83,0,3.96,5.47
3361398,2,3,34017,16,2,1,1,2,1,1,1,,6,5,0,0,1,1,0,4,3.32,1,200.5,JERSEY CITY,JERSEY CITY CITY,Jersey City city,NJ,07304,2780,34017003100,126.12,8,5,4,1,4,0,4,2,1,1,0,4,0,1.66,0.83,0.83,0,3.32,0
3361436,2,1,34017,16,2,1,1,2,1,1,1,,6,3,1,0,1,1,0,1,1.36,1,315.92857,JERSEY CITY,JERSEY CITY CITY,Jersey City city,NJ,07310,2764,34017007700,53.82,8,5,4,1,4,1,4,0,0,1,0,0,1,0,0,1.36,0,0,1.36
3361451,2,2,34017,16,2,1,1,2,1,1,1,,4,3,0,0,1,0,0,2,1.46,1,265.75,BAYONNE,BAYONNE CITY,Bayonne city,NJ,07002,2818,34017010500,297.78,8,5,4,1,2,0,4,1,1,0,0,2,0,0.73,0.73,0,0,1.46,0
3361491,2,1,36059,17,2,1,1,1,2,1,1,,6,3,2,0,2,2,0,4,3.01,1,184.11111,SEAFORD,SEAFORD CDP,Hempstead town,NY,11783,1792,36059522700,71.97,3,2,1,2,4,2,2,4,0,0,0,4,0,3.01,0,0,0,3.01,0
3361493,2,1,36071,16,2,1,1,1,5,1,1,,5,4,4,3,4,4,1,13,10.27,1,397,MIDDLETOWN,MIDDLETOWN CITY,Middletown city,NY,10940,2322,36071001100,75.04,5,3,2,4,3,3,1,11,2,0,0,8,5,8.44,1.83,0,0,6.01,4.26
3361599,2,3,34023,16,2,1,1,1,2,1,1,,99,2,2,0,2,2,0,0,0,1,138.64286,PISCATAWAY TOWNSHIP,,Piscataway township,NJ,08854,3220,34023000702,50,9,5,4,2,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0
3361660,2,1,36103,16,2,1,1,1,2,1,1,,6,1,2,0,2,2,0,4,3.01,1,313,NORTH BABYLON,DEER PARK CDP,Babylon town,NY,11703,1902,36103122602,191.95,3,2,1,2,4,2,2,4,0,0,0,4,0,3.01,0,0,0,3.01,0
3361746,2,3,36103,12,2,1,1,2,2,1,1,,4,4,2,0,2,2,0,0,0,1,264.75,HOLBROOK,HOLBROOK CDP,Islip town,NY,11741,1980,36103146608,880.58,3,2,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
3361750,2,3,36059,17,2,1,1,1,4,1,1,,6,2,2,2,1,2,2,14,13.92,1,128.92308,WANTAGH,NORTH WANTAGH CDP,Hempstead town,NY,11793,1723,36059409600,131.3,3,2,1,4,4,2,3,12,2,0,0,2,12,12.09,1.83,0,0,1.5,12.41
3361764,2,3,34021,16,2,1,1,2,1,1,1,,3,1,1,1,0,1,0,4,7.97,1,209.21429,PRINCETON,,West Windsor township,NJ,08540,3584,34021004301,140.55,12,6,5,1,2,1,6,3,0,1,0,0,4,5.98,0,1.99,0,0,7.97
3361767,2,1,36059,17,2,1,1,2,3,1,1,,3,1,1,0,1,1,0,10,23.6,1,865,GLEN COVE,GLEN COVE CITY,Glen Cove city,NY,11542,1805,36059517302,549.26,3,2,1,3,2,1,4,8,0,2,0,0,10,19.1,0,4.5,0,0,23.6
3361770,2,3,34023,16,2,1,1,1,7,1,97,KOREAN,5,5,1,5,1,1,5,12,10.64,1,225.25,PRINCETON,,Plainsboro township,NJ,08540,3221,34023008601,324.25,9,5,4,4,3,1,3,2,10,0,0,2,10,1.5,9.14,0,0,1.5,9.14
3361771,2,2,34019,15,2,1,1,1,1,1,1,,3,5,1,0,1,1,0,3,2.57,1,408.4,FRENCHTOWN,FRENCHTOWN BOROUGH,Frenchtown borough,NJ,08825,3325,34019011500,262.45,11,5,4,1,2,1,4,3,0,0,0,2,1,2.57,0,0,0,1.5,1.07
3361772,2,1,34023,16,2,1,1,1,3,1,1,,3,3,4,1,3,3,0,10,10.41,1,320.75,SPOTSWOOD,SPOTSWOOD BOROUGH,Spotswood borough,NJ,08884,3227,34023008102,296.53,9,5,4,3,2,3,2,10,0,0,0,4,6,10.41,0,0,0,3.01,7.41
3361800,2,2,36103,16,2,1,1,1,6,1,1,,6,1,2,4,1,2,4,2,1.5,2,313,DEER PARK,DEER PARK CDP,Babylon town,NY,11729,1902,36103122602,167.26,3,2,1,4,4,2,3,2,0,0,0,2,0,1.5,0,0,0,1.5,0
3361920,2,1,36103,16,2,1,1,1,2,1,1,,6,3,2,0,2,2,0,4,3.16,1,109.75,STONY BROOK,STONY BROOK CDP,Brookhaven town,NY,11790,2008,36103158009,52.59,3,2,1,2,4,2,2,2,2,0,0,4,0,1.5,1.66,0,0,3.16,0
3361926,2,3,34031,16,2,1,1,1,4,1,1,,7,4,2,2,2,2,2,19,25.1,1,227.66667,POMPTON LAKES,POMPTON LAKES BOROUGH,Pompton Lakes borough,NJ,07442,2739,34031196401,414.78,7,5,4,4,4,2,1,19,0,0,0,5,14,25.1,0,0,0,7.86,17.24
3361940,2,2,34025,16,2,1,1,2,1,1,1,,3,2,1,0,1,1,0,2,1.5,1,513,ENGLISHTOWN,,Manalapan township,NJ,07726,3256,34025810002,234.87,10,5,4,1,2,1,4,2,0,0,0,2,0,1.5,0,0,0,1.5,0
3362008,2,2,34025,16,2,1,1,1,1,1,1,,3,4,1,0,1,1,0,7,11.03,1,294.6,ENGLISHTOWN,,Manalapan township,NJ,07726,3256,34025810102,495.63,10,5,4,1,2,1,4,7,0,0,0,0,7,11.03,0,0,0,0,11.03
3362087,2,1,36059,17,2,1,1,1,4,1,1,,7,3,3,1,2,2,1,21,24.9,1,288,LEVITTOWN,LEVITTOWN CDP,Hempstead town,NY,11756,1719,36059409100,657.68,3,2,1,4,4,3,1,21,0,0,0,6,15,24.9,0,0,0,8.65,16.25
3362126,2,1,36103,16,2,1,1,1,2,1,1,,7,1,2,0,2,2,0,7,16.95,1,348.33333,SOUND BEACH,SOUND BEACH CDP,Brookhaven town,NY,11789,2021,36103158317,52.59,3,2,1,2,4,2,2,7,0,0,0,2,5,16.95,0,0,0,1.5,15.44
3362154,2,2,36081,16,2,1,1,2,4,1,1,,7,3,0,1,1,1,2,22,43.06,1,322,ASTORIA,NEW YORK CITY,Queens borough,NY,11102,325,36081009500,320.81,2,1,1,4,4,0,3,0,6,16,0,2,20,0,10.34,32.72,0,3.42,39.65
3362157,1,2,36103,16,2,1,1,1,1,1,1,,99,3,1,0,1,1,0,4,3.59,1,207.375,CORAM,CORAM CDP,Brookhaven town,NY,11727,2028,36103158315,50.16,3,2,1,1,9,1,4,4,0,0,0,0,4,3.59,0,0,0,0,3.59
3362170,2,2,34019,15,2,1,1,1,3,1,1,,3,5,2,1,2,2,1,7,10.92,1,446,HAMPTON,HAMPTON BOROUGH,Hampton borough,NJ,08827,3327,34019010300,845.83,11,5,4,3,2,2,1,6,0,1,0,2,5,9.5,0,1.42,0,3.33,7.58
3362226,2,1,36103,16,2,1,1,1,4,1,1,,6,1,2,2,2,2,2,16,24.81,1,585.25,MILLER PLACE,MILLER PLACE CDP,Brookhaven town,NY,11764,2020,36103158304,52.59,3,2,1,4,4,2,1,15,1,0,0,7,9,23.22,1.6,0,0,11.67,13.15
3362234,2,2,34017,16,2,1,1,2,4,1,4,,8,1,1,1,2,2,2,11,15.09,1,387.28571,JERSEY CITY,JERSEY CITY CITY,Jersey City city,NJ,07306,2756,34017000902,608.54,8,5,4,4,4,1,1,8,2,1,0,6,5,10.74,2.9,1.45,0,8.18,6.91
3362261,2,2,34021,16,1,1,1,1,4,1,1,,7,1,2,2,1,2,2,15,15,1,209.21429,PRINCETON,,West Windsor township,NJ,08540,3584,34021004301,309.56,12,6,5,4,4,2,3,10,5,0,0,2,13,10,5,0,0,2,13
3362385,2,1,36103,16,2,1,1,1,2,1,1,,4,3,8,1,1,1,1,5,5.51,1,177.81818,SAYVILLE,SAYVILLE CDP,Islip town,NY,11782,2001,36103147804,50.22,3,2,1,2,2,3,3,4,1,0,0,2,3,4.6,0.91,0,0,2.45,3.06
3362386,2,3,36059,17,2,1,1,1,2,1,1,,3,2,2,1,1,1,0,7,8.08,1,172.57143,MERRICK,NORTH MERRICK CDP,Hempstead town,NY,11566,1777,36059414600,50.01,3,2,1,2,2,2,4,6,0,1,0,2,5,7.24,0,0.85,0,2.86,5.22
3362414,2,3,34017,16,2,1,1,2,1,1,1,,3,1,1,0,1,1,0,2,1.66,1,142.33333,JERSEY CITY,JERSEY CITY CITY,Jersey City city,NJ,07302,2771,34017002200,116.43,8,5,4,1,2,1,4,0,2,0,0,2,0,0,1.66,0,0,1.66,0
3362425,2,2,36103,16,2,1,1,2,1,1,1,,8,3,1,0,1,1,0,6,8.64,1,551,EAST ISLIP,EAST ISLIP CDP,Islip town,NY,11730,1993,36103147501,232.6,3,2,1,1,4,1,4,6,0,0,0,4,2,8.64,0,0,0,5.07,3.57
3362463,2,1,34021,16,2,1,1,1,4,1,1,,7,1,2,2,1,2,2,9,7.65,1,147.05263,WEST WINDSOR,,West Windsor township,NJ,08550,3584,34021004304,114.68,12,6,5,4,4,2,3,5,4,0,0,2,7,3.99,3.66,0,0,1.46,6.18
3362483,2,1,36103,16,2,1,1,1,2,1,1,,6,4,2,0,0,2,0,13,20.69,1,297.8,SAINT JAMES,ST. JAMES CDP,Smithtown town,NY,11780,1935,36103135003,113.08,3,2,1,2,4,2,6,13,0,0,0,0,13,20.69,0,0,0,0,20.69
3362510,2,1,36059,17,2,1,1,1,5,1,1,,8,5,2,4,2,2,3,8,7.14,1,171,MERRICK,MERRICK CDP,Hempstead town,NY,11566,1783,36059415102,302.65,3,2,1,4,4,2,1,0,8,0,0,2,6,0,7.14,0,0,1.66,5.48
3362547,2,3,36059,17,2,1,1,1,2,1,1,,6,2,2,1,2,2,0,6,8.64,1,191.1,SYOSSET,SYOSSET CDP,Oyster Bay town,NY,11791,1817,36059518300,50.37,3,2,1,2,4,2,2,6,0,0,0,4,2,8.64,0,0,0,5.07,3.57
3362589,2,1,34023,16,2,1,1,1,2,1,1,,4,4,2,0,2,2,0,4,3.01,1,269.22222,NORTH BRUNSWICK,,North Brunswick township,NJ,08902,3217,34023006207,173.57,9,5,4,2,2,2,2,4,0,0,0,4,0,3.01,0,0,0,3.01,0
3362606,2,1,34031,16,2,1,1,1,5,1,1,,8,4,3,2,3,3,2,31,43.86,1,278.85714,WAYNE,,Wayne township,NJ,07470,2744,34031246201,299.82,7,5,4,4,4,3,1,31,0,0,0,10,21,43.86,0,0,0,15.01,28.85
3362636,2,2,34017,16,2,1,1,2,4,1,1,,2,4,0,2,0,1,2,6,5.31,1,360.5,JERSEY CITY,JERSEY CITY CITY,Jersey City city,NJ,07304,2798,34017004800,182.37,8,5,4,4,1,0,5,1,5,0,0,0,6,0.91,4.39,0,0,0,5.31
3362696,2,1,36059,17,2,1,1,1,2,1,1,,8,5,2,0,2,1,0,4,3.12,1,397.75,MASSAPEQUA,NORTH MASSAPEQUA CDP,Oyster Bay town,NY,11758,1848,36059520700,189.79,3,2,1,2,4,2,2,2,2,0,0,4,0,1.46,1.66,0,0,3.12,0
3362716,2,1,36059,17,2,1,1,1,3,1,1,,7,4,3,1,2,2,1,8,6.9,1,171,MERRICK,MERRICK CDP,Hempstead town,NY,11566,1783,36059415102,138.95,3,2,1,3,4,3,1,7,1,0,0,4,4,5.99,0.91,0,0,3.01,3.89
3362720,1,1,34017,16,1,1,1,2,1,2,1,,3,5,2,0,1,1,0,1,1,1,265.75,BAYONNE,BAYONNE CITY,Bayonne city,NJ,07002,2818,34017010500,115.76,8,5,4,1,2,2,4,0,1,0,0,1,0,0,1,0,0,1,0
3362824,2,1,36059,17,2,1,1,1,3,1,1,,8,3,3,0,2,2,1,2,1.5,1,171,MERRICK,MERRICK CDP,Hempstead town,NY,11566,1783,36059415102,925.65,3,2,1,3,4,3,1,2,0,0,0,2,0,1.5,0,0,0,1.5,0
3362835,2,2,36103,16,2,1,1,2,3,1,1,,7,4,1,0,1,3,0,0,0,1,232.9,NESCONSET,NESCONSET CDP,Smithtown town,NY,11767,1947,36103135402,560.3,3,2,1,3,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
3362919,2,3,36103,16,2,1,1,1,1,1,1,,4,2,1,0,1,1,0,4,5.72,1,662,ISLIP,ISLIP CDP,Islip town,NY,11751,1992,36103147402,339.89,3,2,1,1,2,1,4,4,0,0,0,2,2,5.72,0,0,0,2.86,2.86
3363011,2,1,34017,16,2,1,1,2,3,1,5,,99,5,1,0,1,2,1,7,7.4,1,259.83333,JERSEY CITY,JERSEY CITY CITY,Jersey City city,NJ,07306,2776,34017002700,50,8,5,4,3,9,1,3,3,0,4,0,0,7,2.52,0,4.88,0,0,7.4
3363045,2,2,34017,16,2,1,1,2,1,1,1,,1,2,0,0,0,0,0,4,3.5,1,254.28571,JERSEY CITY,JERSEY CITY CITY,Jersey City city,NJ,07305,2807,34017005801,426.89,8,5,4,1,1,0,6,2,0,2,0,0,4,1.75,0,1.75,0,0,3.5
3363058,2,1,34021,16,2,1,1,1,4,1,1,,99,3,2,0,1,2,2,2,1.5,1,505,PRINCETON JUNCTION,,West Windsor township,NJ,08550,3584,34021004306,719.03,12,6,5,4,9,2,3,2,0,0,0,2,0,1.5,0,0,0,1.5,0
3363059,2,2,34017,16,2,1,1,2,5,1,1,,2,1,0,3,1,0,3,10,8.41,1,294.66667,BAYONNE,BAYONNE CITY,Bayonne city,NJ,07002,2822,34017010900,275.62,8,5,4,4,1,0,3,4,2,4,0,4,6,2.93,1.83,3.65,0,2.93,5.48
3363094,2,2,34017,16,2,1,1,1,4,1,1,,5,4,2,2,2,3,0,9,7.4,1,274.22222,JERSEY CITY,JERSEY CITY CITY,Jersey City city,NJ,07304,2790,34017004101,952.38,8,5,4,4,3,2,2,3,3,3,0,3,6,2.45,2.49,2.45,0,2.49,4.91
3363106,2,1,34021,16,2,1,1,1,4,1,1,,99,3,2,2,2,2,2,11,13.47,1,505,WEST WINDSOR,,West Windsor township,NJ,08550,3584,34021004306,315.68,12,6,5,4,9,2,1,7,4,0,0,2,9,9.81,3.66,0,0,3.57,9.9
3363133,2,1,36059,17,2,1,1,1,3,1,1,,5,4,4,1,2,3,0,12,15.39,1,286.33333,MASSAPEQUA,NORTH MASSAPEQUA CDP,Oyster Bay town,NY,11758,1851,36059521000,269.06,3,2,1,3,3,3,2,12,0,0,0,10,2,15.39,0,0,0,13.71,1.68
3363157,2,1,34017,16,2,1,1,2,5,1,1,,3,2,2,4,2,2,3,10,8.48,1,406.66667,KEARNY,KEARNY TOWN,Kearny town,NJ,07032,2836,34017012900,253.67,8,5,4,4,2,2,1,4,0,6,0,4,6,3.01,0,5.47,0,3.01,5.47
3363172,2,2,34021,16,2,1,1,2,2,1,1,,4,2,2,0,2,2,0,4,3.18,1,282.28571,HIGHTSTOWN,HIGHTSTOWN BOROUGH,Hightstown borough,NJ,08520,3575,34021004403,516.08,12,6,5,2,2,2,2,4,0,0,0,2,2,3.18,0,0,0,1.5,1.68
3363210,2,1,34025,16,2,1,1,1,2,1,1,,6,3,2,0,1,2,0,6,9.37,1,302.75,ENGLISHTOWN,,Manalapan township,NJ,07726,3256,34025810004,117.97,10,5,4,2,4,2,4,6,0,0,0,2,4,9.37,0,0,0,1.5,7.86
3363213,2,2,36059,17,1,1,1,1,1,1,1,,1,5,1,0,0,1,0,2,2,1,343.6,GLEN HEAD,GLEN HEAD CDP,Oyster Bay town,NY,11545,1808,36059517600,348.44,3,2,1,1,1,1,6,2,0,0,0,0,2,2,0,0,0,0,2
3363226,2,1,34019,15,2,1,1,1,3,2,1,,7,5,3,2,2,3,0,4,3.19,1,350.4,PITTSTOWN,,Union township,NJ,08867,3339,34019010701,530.11,11,5,4,3,4,3,2,4,0,0,0,2,2,3.19,0,0,0,1.5,1.69
3363228,2,2,34017,16,2,1,1,2,3,1,1,,2,3,0,2,0,1,1,12,16.89,1,664,JERSEY CITY,JERSEY CITY CITY,Jersey City city,NJ,07305,2799,34017004900,50,8,5,4,3,1,0,5,0,2,10,0,0,12,0,3.3,13.59,0,0,16.89
3363251,2,3,34031,16,2,1,1,1,2,1,1,,5,1,2,0,0,2,0,9,11.2,1,166,WAYNE,,Wayne township,NJ,07470,2744,34031246203,152.31,7,5,4,2,3,2,6,9,0,0,0,0,9,11.2,0,0,0,0,11.2
3363296,2,1,34031,16,2,1,1,1,4,1,1,,5,1,2,2,2,3,1,12,10.95,1,313.77778,POMPTON LAKES,POMPTON LAKES BOROUGH,Pompton Lakes borough,NJ,07442,2739,34031196402,140.89,7,5,4,4,3,2,1,12,0,0,0,5,7,10.95,0,0,0,5.15,5.8
3363306,1,1,34023,16,2,1,1,1,4,1,2,,4,1,2,2,2,3,1,18,17.93,1,129.4,PISCATAWAY,,Piscataway township,NJ,08854,3220,34023000702,50,9,5,4,4,2,2,1,18,0,0,0,6,12,17.93,0,0,0,4.47,13.46
3363358,2,1,34019,15,2,1,1,1,3,1,1,,6,5,3,0,2,3,0,10,11.91,1,328.66667,BLOOMSBURY,,Holland township,NJ,08804,3329,34019010500,291.94,11,5,4,3,4,3,2,10,0,0,0,0,10,11.91,0,0,0,0,11.91
3363410,2,1,36103,16,2,1,1,1,1,1,1,,1,5,1,0,0,1,0,7,20.56,1,296.8,EAST MORICHES,EAST MORICHES CDP,Brookhaven town,NY,11940,2074,36103159602,115.44,3,2,1,1,1,1,6,7,0,0,0,0,7,20.56,0,0,0,0,20.56
3363415,2,3,34017,16,2,1,1,2,2,1,1,,1,1,0,0,0,0,0,4,4.4,1,171.27273,JERSEY CITY,JERSEY CITY CITY,Jersey City city,NJ,07306,2769,34017002000,148.03,8,5,4,2,1,0,6,0,2,2,0,0,4,0,1.72,2.68,0,0,4.4
3363477,2,1,36081,16,2,1,1,2,2,1,1,,4,1,0,0,2,0,0,7,10.05,1,209.61538,NEW YORK,NEW YORK CITY,Queens borough,NY,11375,474,36081071100,79.15,2,1,1,2,2,0,2,0,2,5,0,4,3,0,2.9,7.15,0,5.8,4.25
3363481,2,3,36103,16,2,1,1,1,3,1,1,,6,5,3,0,3,3,0,8,7.8,1,334.16667,MASTIC,MASTIC CDP,Brookhaven town,NY,11950,2070,36103159511,51.14,3,2,1,3,4,3,2,8,0,0,0,6,2,7.8,0,0,0,5.87,1.93
3363559,2,1,36103,16,1,1,1,1,2,1,1,,4,1,2,0,2,2,0,3,3,1,109.75,STONY BROOK,STONY BROOK CDP,Brookhaven town,NY,11790,2008,36103158009,3000,3,2,1,2,2,2,2,3,0,0,0,0,3,3,0,0,0,0,3
3363592,2,3,34025,16,2,1,1,2,2,1,1,,3,3,2,1,2,2,0,4,3.01,1,180.44444,ENGLISHTOWN,YORKETOWN CDP,Manalapan township,NJ,07726,3256,34025810003,268.79,10,5,4,2,2,2,2,4,0,0,0,4,0,3.01,0,0,0,3.01,0
3363605,2,3,34031,16,2,1,1,1,4,1,1,,7,2,2,2,2,2,2,7,6.88,1,222.75,WAYNE,,Wayne township,NJ,07470,2744,34031246202,493.93,7,5,4,4,4,2,1,7,0,0,0,4,3,6.88,0,0,0,3.96,2.92
3363671,2,3,36059,17,2,1,1,1,2,1,1,,6,3,3,0,1,2,0,5,4.89,1,397.75,MASSAPEQUA,NORTH MASSAPEQUA CDP,Oyster Bay town,NY,11758,1848,36059520700,191.55,3,2,1,2,4,3,4,5,0,0,0,2,3,4.89,0,0,0,1.5,3.39
3363690,2,1,34017,16,2,1,1,2,4,1,1,,2,1,1,2,0,3,0,4,3.88,1,171.27273,JERSEY CITY,JERSEY CITY CITY,Jersey City city,NJ,07306,2769,34017002000,50.2,8,5,4,4,1,1,6,4,0,0,0,0,4,3.88,0,0,0,0,3.88
3363781,2,2,34021,16,2,1,1,1,4,1,97,TAMIL,4,2,2,2,1,2,1,16,17.01,1,147.05263,WEST WINDSOR,,West Windsor township,NJ,08550,3584,34021004304,224.88,12,6,5,4,2,2,3,15,1,0,0,2,14,16.1,0.91,0,0,2.45,14.56
3363899,2,3,34017,16,2,1,1,1,2,1,1,,5,3,1,0,1,2,0,2,1.66,1,594.33333,JERSEY CITY,JERSEY CITY CITY,Jersey City city,NJ,07304,2789,34017004000,50,8,5,4,2,3,1,4,0,2,0,0,2,0,0,1.66,0,0,1.66,0
3363900,2,2,34031,16,2,1,1,1,3,1,1,,4,2,2,2,1,2,1,9,11.24,1,928,WAYNE,,Wayne township,NJ,07470,2744,34031246300,804.86,7,5,4,3,2,2,3,5,3,1,0,2,7,7.58,2.74,0.91,0,3.33,7.9
3363915,2,2,34017,16,2,1,1,2,1,1,1,,2,1,0,0,0,0,0,0,0,1,40.66667,JERSEY CITY,JERSEY CITY CITY,Jersey City city,NJ,07302,2783,34017006500,60.22,8,5,4,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0
3363921,2,2,34017,16,2,1,1,2,1,1,1,,4,2,0,0,1,1,0,4,5.8,1,214.6,JERSEY CITY,JERSEY CITY CITY,Jersey City city,NJ,07302,2772,34017002300,93.6,8,5,4,1,2,0,4,0,3,1,0,4,0,0,4.35,1.45,0,5.8,0
3363928,2,2,34017,16,2,1,1,2,1,1,1,,4,3,1,1,1,1,0,4,4.91,1,272.66667,JERSEY CITY,JERSEY CITY CITY,Jersey City city,NJ,07305,2805,34017005500,74.54,8,5,4,1,2,1,4,4,0,0,0,2,2,4.91,0,0,0,2.45,2.45
3363936,2,1,34025,16,2,1,1,1,5,1,1,,6,3,3,3,3,4,1,22,27.62,1,145,MARLBORO,,Marlboro township,NJ,07746,3258,34025809704,190.78,10,5,4,4,4,3,1,18,2,2,0,2,20,22.81,2.51,2.3,0,1.46,26.16
3363961,2,2,36103,16,2,1,1,2,3,1,1,,5,4,2,2,1,2,1,30,65.21,1,304,SAYVILLE,SAYVILLE CDP,Islip town,NY,11782,1998,36103147701,178.27,3,2,1,3,3,2,3,22,2,6,0,0,30,51.96,1.83,11.42,0,0,65.21
3364004,2,1,34031,16,2,1,1,2,2,1,1,,2,1,1,1,2,1,0,8,14.44,1,273.875,WAYNE,,Wayne township,NJ,07470,2744,34031246103,119.07,7,5,4,2,1,1,2,8,0,0,0,0,8,14.44,0,0,0,0,14.44
3364038,2,2,34017,16,2,1,1,2,2,1,1,,1,4,0,1,0,0,0,6,7.37,1,254.28571,JERSEY CITY,JERSEY CITY CITY,Jersey City city,NJ,07305,2807,34017005801,50,8,5,4,2,1,0,6,0,3,3,0,0,6,0,2.89,4.48,0,0,7.37
3364071,2,3,34031,16,2,1,1,1,3,1,1,,5,2,3,2,3,3,0,12,9.02,1,273.875,WAYNE,,Wayne township,NJ,07470,2744,34031246103,296.85,7,5,4,3,3,3,2,12,0,0,0,12,0,9.02,0,0,0,9.02,0
3364082,2,2,36059,17,2,1,1,1,2,1,1,,6,1,2,0,2,2,0,10,7.52,1,197.4,WANTAGH,WANTAGH CDP,Hempstead town,NY,11793,1790,36059415700,77.17,3,2,1,2,4,2,2,10,0,0,0,9,1,7.52,0,0,0,6.77,0.75
3364119,2,2,36059,17,1,1,1,1,2,1,1,,6,1,2,0,1,2,0,14,14,1,381.33333,SEAFORD,SEAFORD CDP,Hempstead town,NY,11783,1793,36059416100,143.23,3,2,1,2,4,2,4,10,0,4,0,2,12,10,0,4,0,2,12
