ID,SAMPN,PERNO,MODE,GENDER,AGE,INCOME,CAR,LIC,TRIPDIST_R1,TRPDUR_R,OTAZ,DTAZ,TOD_R
27280,3352721,1,1,1,6,1,1,2,3,4,3136,3126,1
27281,3352721,1,1,1,6,1,1,2,3,3,3126,3136,2
27282,3352721,2,1,2,6,1,1,2,3,4,3136,3126,1
27283,3352721,2,1,2,6,1,1,2,3,3,3126,3136,2
27284,3352740,1,1,2,4,4,1,1,3,2,2428,2440,1
27285,3352740,1,1,2,4,4,1,1,5,4,2412,2441,3
27286,3352740,1,1,2,4,4,1,1,3,2,2441,2428,4
27287,3352740,2,1,1,4,4,1,1,3,2,2440,2428,3
27288,3352740,3,3,1,1,4,1,NA,5,3,2441,2412,2
27289,3352740,3,1,1,1,4,1,NA,5,3,2412,2428,3
27290,3352740,4,1,1,1,4,1,NA,2,1,2441,2440,2
27291,3352740,4,1,1,1,4,1,NA,4,2,2440,2439,3
27292,3352740,4,1,1,1,4,1,NA,4,2,2439,2440,3
27293,3352740,4,1,1,1,4,1,NA,2,1,2440,2441,3
27294,3352740,4,1,1,1,4,1,NA,3,2,2441,2428,4
27295,3352740,5,1,2,1,4,1,NA,3,2,2428,2440,1
27296,3352740,5,1,2,1,4,1,NA,4,2,2440,2439,3
27297,3352740,5,1,2,1,4,1,NA,4,2,2439,2440,3
27298,3352740,5,1,2,1,4,1,NA,3,2,2440,2428,3
27299,3352801,1,1,2,4,1,1,1,1,2,3407,3453,2
27300,3352801,1,1,2,4,1,1,1,1,1,3453,3407,2
27301,3352801,1,1,2,4,1,1,1,3,2,3407,3418,2
27302,3352801,1,1,2,4,1,1,1,3,3,3418,3407,2
27303,3352801,2,1,1,2,1,1,2,1,2,3419,3418,2
27304,3352801,2,1,1,2,1,1,2,3,3,3418,3407,2
27305,3352825,1,5,2,4,1,1,1,1,1,3456,3456,2
27306,3352825,1,5,2,4,1,1,1,1,1,3456,3456,2
27307,3352911,1,1,2,4,4,1,1,2,3,3138,3208,2
27308,3352911,1,1,2,4,4,1,1,2,3,3208,3138,2
27309,3352942,1,1,2,4,4,1,1,2,2,3124,3131,3
27310,3352942,2,1,1,5,4,1,1,2,2,3131,3124,2
27311,3352942,2,1,1,5,4,1,1,2,2,3124,3131,2
27312,3352979,1,3,2,5,9,2,2,2,3,2995,2983,2
27313,3352979,1,5,2,5,9,2,2,1,1,2983,2983,3
27314,3352979,1,3,2,5,9,2,2,2,3,2983,2995,3
27315,3353061,1,1,2,5,2,1,1,2,1,3444,3435,1
27316,3353061,1,1,2,5,2,1,1,1,1,3444,3444,3
27317,3353061,1,1,2,5,2,1,1,1,1,3444,3444,3
27318,3353080,1,1,2,4,2,1,1,1,1,2166,2165,2
27319,3353080,1,1,2,4,2,1,1,1,1,2165,2166,3
27320,3353082,3,1,2,3,9,1,1,4,2,2427,2392,2
27321,3353082,3,1,2,3,9,1,1,4,2,2392,2427,2
27322,3353098,1,1,1,4,3,1,1,4,3,2405,2418,2
27323,3353098,2,1,2,4,3,1,1,3,2,2405,2422,1
27324,3353098,2,1,2,4,3,1,1,1,1,2422,2408,1
27325,3353098,2,1,2,4,3,1,1,3,2,2408,2405,2
27326,3353098,2,1,2,4,3,1,1,4,3,2405,2418,2
27327,3353098,2,1,2,4,3,1,1,4,3,2418,2405,3
27328,3353098,2,1,2,4,3,1,1,4,3,2405,2418,3
27329,3353157,1,3,2,4,1,2,2,4,4,3057,3075,1
27330,3353157,1,3,2,4,1,2,2,4,4,3075,3057,3
27331,3353213,1,1,1,5,2,1,1,2,2,3138,3138,1
27332,3353213,1,1,1,5,2,1,1,2,2,3138,3138,2
27333,3353213,1,1,1,5,2,1,1,3,2,3138,3128,2
27334,3353213,1,1,1,5,2,1,1,3,3,3128,3138,2
27335,3353213,2,1,2,5,2,1,1,2,2,3138,3138,3
27336,3353254,1,1,2,4,2,1,1,4,4,3506,3398,2
27337,3353254,1,1,2,4,2,1,1,4,3,3398,3432,2
27338,3353285,1,1,2,3,4,1,1,2,1,3138,3127,1
27339,3353285,1,1,2,3,4,1,1,1,1,3138,3138,3
27340,3353285,1,1,2,3,4,1,1,1,2,3138,3127,3
27341,3353285,1,1,2,3,4,1,1,2,2,3127,3138,3
27342,3353285,3,1,2,1,4,1,NA,2,1,3138,3127,1
27343,3353285,3,1,2,1,4,1,NA,2,2,3127,3138,3
27344,3353292,1,1,2,5,2,1,1,1,1,2611,2611,1
27345,3353292,1,1,2,5,2,1,1,1,1,2611,2611,2
27346,3353299,1,1,2,4,9,1,1,1,1,2223,2223,2
27347,3353299,1,1,2,4,9,1,1,2,1,2223,2243,2
27348,3353299,1,5,2,4,9,1,1,1,1,2243,2243,3
27349,3353299,1,5,2,4,9,1,1,1,1,2243,2243,3
27350,3353299,1,5,2,4,9,1,1,1,1,2243,2243,3
27351,3353299,1,5,2,4,9,1,1,1,1,2243,2243,3
27352,3353299,1,5,2,4,9,1,1,1,1,2243,2243,3
27353,3353299,1,5,2,4,9,1,1,1,1,2243,2243,3
27354,3353299,1,1,2,4,9,1,1,2,1,2243,2223,4
27355,3353303,1,1,1,4,2,1,1,2,2,2598,2596,1
27356,3353303,1,1,1,4,2,1,1,2,2,2596,2598,2
27357,3353363,1,1,2,3,4,1,1,1,1,3091,3090,1
27358,3353363,1,1,2,3,4,1,1,3,3,3090,3110,1
27359,3353363,1,1,2,3,4,1,1,1,1,3090,3091,3
27360,3353363,1,1,2,3,4,1,1,3,2,3091,3100,3
27361,3353363,1,1,2,3,4,1,1,3,2,3100,3088,3
27362,3353363,1,1,2,3,4,1,1,1,1,3088,3091,3
27363,3353363,3,1,1,1,4,1,NA,1,1,3090,3091,3
27364,3353363,3,1,1,1,4,1,NA,3,4,3091,3100,3
27365,3353363,3,1,1,1,4,1,NA,3,2,3100,3088,3
27366,3353363,3,1,1,1,4,1,NA,1,2,3088,3091,3
27367,3353380,1,1,1,4,4,1,1,1,1,3465,3465,2
27368,3353380,1,1,1,4,4,1,1,2,1,3465,3468,2
27369,3353380,1,1,1,4,4,1,1,3,2,3468,3463,2
27370,3353380,1,1,1,4,4,1,1,2,3,3463,3462,2
27371,3353380,1,1,1,4,4,1,1,1,1,3462,3462,3
27372,3353380,1,1,1,4,4,1,1,1,1,3462,3462,3
27373,3353380,1,1,1,4,4,1,1,1,1,3462,3462,3
27374,3353488,1,3,2,5,2,1,1,4,4,3508,3403,1
27375,3353488,1,3,2,5,2,1,1,4,5,3403,3508,3
27376,3353488,1,1,2,5,2,1,1,4,3,3508,3513,3
27377,3353488,1,1,2,5,2,1,1,4,3,3513,3508,4
27378,3353488,2,1,1,5,2,1,1,2,1,3508,3507,1
27379,3353488,2,1,1,5,2,1,1,2,2,3507,3506,1
27380,3353488,2,1,1,5,2,1,1,2,2,3506,3508,2
27381,3353488,2,1,1,5,2,1,1,4,2,3508,3462,2
27382,3353488,2,1,1,5,2,1,1,4,3,3462,3508,2
27383,3353494,1,3,1,4,2,2,2,2,4,2956,2926,1
27384,3353494,1,2,1,4,2,2,2,4,5,2926,3070,2
27385,3353494,1,2,1,4,2,2,2,3,4,3070,3114,2
27386,3353494,1,2,1,4,2,2,2,4,5,3114,2956,3
27387,3353494,2,3,2,4,2,2,2,2,3,2956,2984,1
27388,3353494,2,3,2,4,2,2,2,4,5,2984,3110,1
27389,3353494,2,3,2,4,2,2,2,4,5,3110,2956,2
27390,3353519,1,1,2,4,4,1,1,3,2,3460,3405,2
27391,3353519,2,1,1,5,4,1,1,3,3,3502,3405,2
27392,3353525,1,1,2,6,4,1,1,3,3,3413,3462,4
27393,3353579,2,5,1,5,2,1,2,1,4,2387,2387,2
27394,3353579,2,5,1,5,2,1,2,1,3,2387,2387,3
27395,3353579,3,1,1,3,2,1,1,4,3,2387,2384,2
27396,3353579,3,1,1,3,2,1,1,4,2,2384,2387,2
27397,3353579,3,1,1,3,2,1,1,1,1,2387,2387,3
27398,3353579,3,1,1,3,2,1,1,1,1,2387,2387,4
27399,3353610,1,1,2,5,2,1,1,4,3,2396,2382,2
27400,3353610,1,1,2,5,2,1,1,3,3,2382,2404,2
27401,3353610,1,1,2,5,2,1,1,1,1,2404,2404,2
27402,3353610,1,1,2,5,2,1,1,5,4,2404,2396,2
27403,3353653,1,1,2,5,4,1,1,1,5,3412,3396,2
27404,3353653,1,1,2,5,4,1,1,2,3,3396,3405,3
27405,3353653,2,1,1,5,4,1,1,6,3,2630,3388,3
27406,3353653,2,1,1,5,4,1,1,3,2,3388,3405,4
27407,3353699,1,5,1,5,1,2,2,2,2,3444,3445,3
27408,3353699,1,5,1,5,1,2,2,1,2,3445,3442,3
27409,3353699,1,5,1,5,1,2,2,1,2,3442,3444,3
27410,3353699,1,5,1,5,1,2,2,1,1,3444,3444,3
27411,3353699,1,5,1,5,1,2,2,1,1,3444,3444,3
27412,3353699,1,5,1,5,1,2,2,1,1,3444,3444,3
27413,3353717,1,1,2,5,1,1,1,2,2,2457,2460,2
27414,3353717,1,1,2,5,1,1,1,1,2,2460,2460,2
27415,3353717,1,1,2,5,1,1,1,1,2,2460,2451,2
27416,3353717,1,1,2,5,1,1,1,1,2,2451,2457,3
27417,3353782,1,1,2,5,1,2,1,3,3,3503,3398,1
27418,3353782,1,1,2,5,1,2,1,4,3,3398,3457,1
27419,3353782,1,1,2,5,1,2,1,4,3,3457,3423,2
27420,3353782,1,1,2,5,1,2,1,2,4,3423,3503,2
27421,3353804,1,1,1,6,3,1,1,2,1,3508,3507,3
27422,3353804,1,1,1,6,3,1,1,2,2,3507,3508,3
27423,3353804,3,1,1,3,3,1,1,3,2,3508,3500,1
27424,3353860,2,1,2,4,3,1,1,4,2,2438,2433,3
27425,3353860,3,3,1,1,3,1,NA,4,3,2433,2437,1
27426,3353860,3,3,1,1,3,1,NA,4,3,2437,2433,2
27427,3353904,1,1,2,4,4,1,1,2,1,3119,3119,1
27428,3353904,1,1,2,4,4,1,1,2,2,3119,3119,2
27429,3353905,1,1,2,5,4,1,1,2,1,2484,2486,2
27430,3353905,1,1,2,5,4,1,1,2,2,2483,2478,3
27431,3353905,1,1,2,5,4,1,1,2,2,2478,2486,3
27432,3353905,2,1,1,6,4,1,1,2,2,2486,2483,1
27433,3353905,2,1,1,6,4,1,1,2,2,2483,2486,1
27434,3353905,2,1,1,6,4,1,1,2,1,2484,2486,2
27435,3353923,1,1,1,5,3,1,1,2,1,3427,3426,3
27436,3353923,1,1,1,5,3,1,1,5,3,3426,3463,3
27437,3353923,1,1,1,5,3,1,1,5,3,3463,3426,3
27438,3353923,2,1,2,5,3,1,1,1,2,3426,3426,1
27439,3353923,2,1,2,5,3,1,1,2,2,3426,3427,1
27440,3353923,2,1,2,5,3,1,1,2,2,3427,3426,1
27441,3353923,2,1,2,5,3,1,1,1,1,3426,3425,1
27442,3353923,2,1,2,5,3,1,1,1,1,3425,3426,1
27443,3353923,3,1,2,2,3,1,1,1,2,3425,3426,3
27444,3353923,3,1,2,2,3,1,1,3,2,3426,2618,3
27445,3353923,3,1,2,2,3,1,1,3,2,2618,2621,3
27446,3354023,1,5,2,5,1,2,2,1,1,3131,3131,2
27447,3354023,1,5,2,5,1,2,2,1,2,3131,3131,2
27448,3354023,1,5,2,5,1,2,2,1,1,3131,3131,2
27449,3354026,1,2,1,4,1,2,1,3,4,2905,2916,3
27450,3354026,1,5,1,4,1,2,1,2,3,2916,2982,3
27451,3354026,1,2,1,4,1,2,1,3,3,2982,3049,3
27452,3354026,1,2,1,4,1,2,1,1,3,3049,2905,3
27453,3354062,1,1,1,4,4,1,1,2,2,2168,2163,4
27454,3354062,2,1,2,4,4,1,1,1,1,2163,2168,3
27455,3354062,2,1,2,4,4,1,1,2,2,2168,2163,3
27456,3354083,1,1,1,4,2,1,1,2,2,3039,2732,3
27457,3354083,1,1,1,4,2,1,1,2,2,2732,3039,3
27458,3354183,1,1,1,6,2,1,1,1,1,3136,3136,2
27459,3354183,1,1,1,6,2,1,1,1,1,3136,3125,2
27460,3354183,1,1,1,6,2,1,1,2,1,3125,3136,2
27461,3354189,1,1,1,5,4,1,1,1,1,2213,2213,2
27462,3354189,1,1,1,5,4,1,1,1,1,2213,2213,3
27463,3354189,2,1,2,4,4,1,1,1,1,2213,2213,1
27464,3354189,2,1,2,4,4,1,1,1,1,2213,2205,1
27465,3354189,2,1,2,4,4,1,1,1,1,2205,2213,1
27466,3354189,2,1,2,4,4,1,1,1,1,2213,2213,2
27467,3354189,2,1,2,4,4,1,1,5,3,2213,2293,2
27468,3354189,2,1,2,4,4,1,1,5,3,2293,2213,2
27469,3354189,2,1,2,4,4,1,1,1,1,2213,2213,2
27470,3354189,2,1,2,4,4,1,1,1,1,2213,2213,3
27471,3354189,3,3,1,1,4,1,NA,4,3,2213,2275,1
27472,3354189,3,3,1,1,4,1,NA,4,3,2275,2293,1
27473,3354189,4,5,1,1,4,1,NA,1,2,2213,2213,2
27474,3354189,4,1,1,1,4,1,NA,1,1,2213,2213,3
27475,3354200,1,1,2,4,4,1,1,3,2,3141,3029,3
27476,3354322,1,1,2,3,9,1,1,5,3,2432,2400,1
27477,3354322,1,1,2,3,9,1,1,2,2,2400,2399,1
27478,3354322,1,1,2,3,9,1,1,4,3,2399,2432,2
27479,3354322,1,1,2,3,9,1,1,5,3,2432,2400,2
27480,3354322,1,1,2,3,9,1,1,5,3,2400,2432,3
27481,3354322,3,1,1,1,9,1,NA,5,3,2432,2400,1
27482,3354322,3,1,1,1,9,1,NA,5,3,2400,2432,3
27483,3354331,1,1,2,6,1,2,2,4,4,2997,2732,1
27484,3354331,1,1,2,6,1,2,2,4,4,2732,2983,2
27485,3354331,1,3,2,6,1,2,2,2,3,2983,2995,3
27486,3354331,1,1,2,6,1,2,2,1,3,2995,2997,3
27487,3354353,1,1,2,5,9,1,1,5,3,3138,3184,1
27488,3354353,1,1,2,5,9,1,1,1,1,3184,3184,1
27489,3354353,1,1,2,5,9,1,1,5,3,3184,3138,2
27490,3354353,1,1,2,5,9,1,1,4,3,3138,3141,2
27491,3354353,1,1,2,5,9,1,1,4,3,3141,3138,3
27492,3354353,2,1,1,5,9,1,1,5,3,3138,3184,1
27493,3354353,2,1,1,5,9,1,1,1,1,3184,3184,1
27494,3354353,2,1,1,5,9,1,1,5,3,3184,3138,2
27495,3354382,1,1,2,4,4,1,1,4,2,3122,3070,1
27496,3354382,1,1,2,4,4,1,1,3,2,3070,3121,2
27497,3354382,1,1,2,4,4,1,1,2,2,3121,3122,2
27498,3354420,1,1,2,6,1,1,1,4,3,3017,3050,4
27499,3354420,1,1,2,6,1,1,1,4,3,3050,3017,4
27500,3354467,1,1,2,4,4,1,1,2,2,2150,2146,1
27501,3354467,1,1,2,4,4,1,1,2,2,2146,2247,1
27502,3354467,1,1,2,4,4,1,1,2,2,2247,2146,2
27503,3354467,1,1,2,4,4,1,1,1,1,2146,2145,2
27504,3354467,1,1,2,4,4,1,1,1,1,2145,2148,2
27505,3354467,1,1,2,4,4,1,1,2,2,2148,2147,2
27506,3354467,1,1,2,4,4,1,1,2,1,2147,2150,2
27507,3354467,1,1,2,4,4,1,1,3,2,2150,2122,3
27508,3354467,1,1,2,4,4,1,1,3,2,2122,2150,3
27509,3354467,1,1,2,4,4,1,1,2,2,2150,2247,3
27510,3354467,1,1,2,4,4,1,1,2,2,2247,2150,3
27511,3354467,2,1,1,4,4,1,1,1,1,2150,2150,1
27512,3354467,2,1,1,4,4,1,1,3,2,2150,2122,1
27513,3354467,2,1,1,4,4,1,1,2,1,2150,2148,3
27514,3354467,2,1,1,4,4,1,1,2,1,2148,2150,3
27515,3354467,3,1,1,1,4,1,NA,1,1,2150,2150,1
27516,3354467,3,1,1,1,4,1,NA,3,2,2150,2122,1
27517,3354467,4,1,2,1,4,1,NA,2,2,2150,2247,3
27518,3354467,4,1,2,1,4,1,NA,2,2,2247,2150,4
27519,3354467,5,1,2,1,4,1,NA,1,1,2146,2145,2
27520,3354467,5,1,2,1,4,1,NA,1,1,2145,2148,2
27521,3354467,5,1,2,1,4,1,NA,2,2,2148,2147,2
27522,3354467,5,1,2,1,4,1,NA,2,1,2147,2150,2
27523,3354467,5,1,2,1,4,1,NA,3,2,2150,2122,3
27524,3354467,5,1,2,1,4,1,NA,3,2,2122,2150,3
27525,3354511,1,1,2,6,1,1,1,2,2,3420,3421,2
27526,3354583,1,1,2,4,4,1,1,2,2,2459,2457,1
27527,3354583,1,1,2,4,4,1,1,6,4,2457,77,1
27528,3354583,1,1,2,4,4,1,1,6,4,77,2457,2
27529,3354583,1,1,2,4,4,1,1,2,1,2457,2459,2
27530,3354583,1,1,2,4,4,1,1,2,2,2459,2458,2
27531,3354583,1,1,2,4,4,1,1,2,1,2458,2477,2
27532,3354583,1,1,2,4,4,1,1,2,2,2477,2459,3
27533,3354583,3,1,2,1,4,1,NA,2,2,2459,2458,2
27534,3354583,3,1,2,1,4,1,NA,2,1,2458,2477,2
27535,3354583,3,1,2,1,4,1,NA,2,2,2477,2459,3
27536,3354695,1,1,2,4,4,1,1,1,1,3446,3447,2
27537,3354695,1,1,2,4,4,1,1,1,1,3447,3446,2
27538,3354695,1,1,2,4,4,1,1,1,1,3446,3446,3
27539,3354695,1,1,2,4,4,1,1,1,1,3446,3446,3
27540,3354740,1,1,2,5,1,1,1,1,1,2437,2437,2
27541,3354740,1,1,2,5,1,1,1,1,1,2437,2437,2
27542,3354740,1,1,2,5,1,1,1,1,1,2437,2437,3
27543,3354852,1,1,1,5,1,1,1,2,2,2394,2406,1
27544,3354852,1,1,1,5,1,1,1,2,3,2406,2408,2
27545,3354852,1,1,1,5,1,1,1,2,4,2408,2404,2
27546,3354852,1,1,1,5,1,1,1,3,2,2404,2394,2
27547,3354852,1,1,1,5,1,1,1,3,2,2394,2422,3
27548,3354852,1,1,1,5,1,1,1,3,2,2422,2394,3
27549,3354883,3,1,1,3,4,1,1,4,3,2223,2237,3
27550,3354883,3,1,1,3,4,1,1,3,2,2237,2238,3
27551,3354883,3,1,1,3,4,1,1,2,1,2238,2223,3
27552,3354967,1,1,2,6,4,1,1,2,2,3132,3123,2
27553,3354967,1,1,2,6,4,1,1,2,1,3123,3132,2
27554,3355062,1,5,2,5,1,2,2,1,2,248,239,2
27555,3355062,1,5,2,5,1,2,2,1,2,239,248,2
27556,3355062,1,5,2,5,1,2,2,1,3,248,246,3
27557,3355062,1,5,2,5,1,2,2,1,2,246,248,3
27558,3355064,1,1,2,4,3,1,1,1,1,2444,2444,2
27559,3355121,1,5,2,5,1,2,1,1,3,3131,3131,1
27560,3355121,1,1,2,5,1,2,1,1,1,3131,3131,2
27561,3355121,1,1,2,5,1,2,1,1,2,3131,3131,2
27562,3355121,1,1,2,5,1,2,1,3,2,3131,3135,2
27563,3355121,1,1,2,5,1,2,1,1,1,3135,3135,2
27564,3355121,1,1,2,5,1,2,1,2,1,3135,3228,2
27565,3355121,1,1,2,5,1,2,1,3,3,3228,3124,2
27566,3355121,1,1,2,5,1,2,1,3,2,3124,3131,2
27567,3355214,1,1,2,4,1,1,1,6,3,2370,2387,3
27568,3355214,1,1,2,4,1,1,1,2,3,2387,2388,3
27569,3355214,2,1,2,1,1,1,1,1,2,2388,2388,2
27570,3355214,2,1,2,1,1,1,1,1,2,2388,2388,3
27571,3355214,2,1,2,1,1,1,1,1,2,2388,2388,3
27572,3355214,2,1,2,1,1,1,1,1,2,2388,2388,3
27573,3355222,1,5,2,6,9,1,1,1,3,2165,2165,2
27574,3355222,1,5,2,6,9,1,1,1,3,2165,2165,3
27575,3355222,2,1,1,4,9,1,1,3,3,2165,2202,2
27576,3355222,2,1,1,4,9,1,1,2,2,2202,2161,2
27577,3355222,2,1,1,4,9,1,1,2,3,2161,2165,2
27578,3355222,2,5,1,4,9,1,1,1,2,2165,2165,2
27579,3355222,2,5,1,4,9,1,1,1,3,2165,2165,4
27580,3355241,1,1,2,3,4,1,1,3,2,3124,3208,1
27581,3355241,1,1,2,3,4,1,1,3,2,3208,3124,3
27582,3355254,1,3,1,5,1,2,2,4,3,3422,3439,2
27583,3355254,1,3,1,5,1,2,2,4,3,3439,3422,2
27584,3355283,1,1,1,6,3,1,1,2,1,2280,2288,1
27585,3355283,1,1,1,6,3,1,1,2,1,2288,2280,1
27586,3355283,1,1,1,6,3,1,1,1,1,2280,2280,2
27587,3355283,1,1,1,6,3,1,1,2,2,2280,2280,2
27588,3355283,1,1,1,6,3,1,1,2,1,2280,2280,3
27589,3355283,1,1,1,6,3,1,1,2,2,2280,2280,3
27590,3355283,1,1,1,6,3,1,1,2,1,2296,2280,4
27591,3355283,2,1,2,6,3,1,1,2,1,2280,2280,3
27592,3355283,2,1,2,6,3,1,1,2,2,2280,2280,3
27593,3355290,1,1,2,5,9,1,1,3,2,2702,2680,2
27594,3355290,1,1,2,5,9,1,1,6,3,2680,3123,2
27595,3355290,1,1,2,5,9,1,1,6,4,3123,2702,3
27596,3355290,1,1,2,5,9,1,1,2,1,2702,2702,3
27597,3355290,1,1,2,5,9,1,1,2,1,2702,2702,4
27598,3355290,3,1,1,2,9,1,1,4,2,2702,2291,2
27599,3355290,3,1,1,2,9,1,1,4,2,2291,2702,2
27600,3355290,3,1,1,2,9,1,1,2,1,2702,2702,3
27601,3355290,3,1,1,2,9,1,1,2,1,2702,2702,4
27602,3355290,4,1,1,1,9,1,1,2,1,2702,2702,2
27603,3355290,4,1,1,1,9,1,1,1,1,2702,2702,2
27604,3355290,4,1,1,1,9,1,1,1,1,2702,2702,2
27605,3355290,4,1,1,1,9,1,1,2,1,2702,2702,3
27606,3355290,4,1,1,1,9,1,1,2,1,2702,2702,3
27607,3355290,4,1,1,1,9,1,1,1,1,2702,2702,3
27608,3355290,4,1,1,1,9,1,1,2,1,2702,2702,3
27609,3355290,4,1,1,1,9,1,1,1,1,2702,2702,3
27610,3355290,4,1,1,1,9,1,1,4,3,2702,2708,4
27611,3355290,4,1,1,1,9,1,1,4,3,2708,2702,4
27612,3355298,1,1,1,4,4,1,1,4,3,2217,2299,3
27613,3355298,1,1,1,4,4,1,1,1,1,2299,2299,3
27614,3355326,1,1,2,4,4,1,1,4,3,1919,1906,1
27615,3355326,1,1,2,4,4,1,1,4,3,1906,1919,2
27616,3355326,1,1,2,4,4,1,1,2,2,1919,1859,2
27617,3355326,2,1,1,4,4,1,1,1,1,1919,1919,1
27618,3355326,2,1,1,4,4,1,1,3,1,1919,3586,1
27619,3355326,2,1,1,4,4,1,1,3,2,3586,1919,1
27620,3355326,2,1,1,4,4,1,1,1,1,1919,1917,3
27621,3355326,2,5,1,4,4,1,1,1,2,1917,1919,3
27622,3355326,3,1,2,6,4,1,1,4,3,1919,1906,1
27623,3355326,3,1,2,6,4,1,1,4,3,1906,1919,2
27624,3355336,1,1,1,5,9,1,1,3,3,3384,3374,1
27625,3355336,1,1,1,5,9,1,1,3,3,3374,3384,2
27626,3355336,2,1,2,5,9,1,1,5,3,3384,3373,1
27627,3355336,2,1,2,5,9,1,1,5,3,3373,3384,2
27628,3355336,2,1,2,5,9,1,1,5,3,3384,3378,3
27629,3355336,2,1,2,5,9,1,1,5,3,3378,3384,4
27630,3355386,2,1,2,3,2,1,1,2,1,2680,2680,2
27631,3355386,2,1,2,3,2,1,1,2,2,2680,2744,3
27632,3355386,2,1,2,3,2,1,1,2,2,2744,2680,4
27633,3355522,1,1,2,4,2,1,1,2,2,3296,3296,1
27634,3355522,1,1,2,4,2,1,1,2,2,3296,3296,1
27635,3355522,1,1,2,4,2,1,1,3,1,3296,3288,2
27636,3355522,1,1,2,4,2,1,1,3,2,3288,3296,2
27637,3355522,1,1,2,4,2,1,1,1,1,3296,3296,2
27638,3355522,3,1,2,1,2,1,NA,2,2,3296,3296,3
27639,3355522,3,1,2,1,2,1,NA,2,1,3296,3296,4
27640,3355522,8,1,1,1,2,1,NA,2,2,3296,3296,1
27641,3355522,8,1,1,1,2,1,NA,2,2,3296,3296,1
27642,3355522,8,1,1,1,2,1,NA,3,1,3296,3288,2
27643,3355522,8,1,1,1,2,1,NA,3,2,3288,3296,2
27644,3355522,8,1,1,1,2,1,NA,1,1,3296,3296,2
27645,3355539,1,1,2,3,1,1,2,2,1,3296,3296,2
27646,3355539,1,1,2,3,1,1,2,2,2,3296,3296,2
27647,3355539,1,1,2,3,1,1,2,2,3,3296,3296,4
27648,3355539,2,1,1,3,1,1,1,2,1,3296,3296,2
27649,3355539,2,1,1,3,1,1,1,2,2,3296,3296,2
27650,3355539,2,1,1,3,1,1,1,2,3,3296,3296,4
27651,3355547,1,1,2,5,4,1,1,3,2,2299,2276,1
27652,3355547,1,1,2,5,4,1,1,1,1,2276,2276,1
27653,3355547,1,1,2,5,4,1,1,2,2,2276,2278,1
27654,3355547,1,1,2,5,4,1,1,3,3,2278,2299,1
27655,3355547,1,1,2,5,4,1,1,4,3,2299,2294,2
27656,3355547,1,1,2,5,4,1,1,4,3,2294,2299,2
27657,3355547,2,1,2,1,4,1,1,3,2,2299,2276,2
27658,3355547,2,1,2,1,4,1,1,3,2,2276,2299,3
27659,3355551,1,1,1,4,2,1,1,3,2,2016,2052,4
27660,3355556,2,1,1,4,4,1,1,1,1,3373,3373,1
27661,3355556,2,1,1,4,4,1,1,1,1,3378,3378,2
27662,3355556,3,3,2,1,4,1,2,4,3,3381,3378,2
27663,3355556,3,1,2,1,4,1,2,2,2,3378,3373,3
27664,3355609,1,1,2,5,3,1,1,5,3,3341,3378,2
27665,3355609,1,1,2,5,3,1,1,5,5,3378,3168,2
27666,3355609,1,1,2,5,3,1,1,5,3,3168,3341,4
27667,3355667,1,1,2,4,3,1,1,1,1,2702,2702,1
27668,3355667,1,1,2,4,3,1,1,1,1,2702,2702,1
27669,3355667,1,1,2,4,3,1,1,2,1,2702,2702,2
27670,3355667,1,1,2,4,3,1,1,2,1,2702,2702,2
27671,3355667,1,1,2,4,3,1,1,1,1,2702,2702,2
27672,3355667,1,1,2,4,3,1,1,1,1,2702,2702,3
27673,3355722,1,1,2,4,4,1,1,2,2,2687,2713,3
27674,3355722,2,1,1,4,4,1,1,2,2,2713,2687,1
27675,3355722,2,1,1,4,4,1,1,2,2,2687,2713,1
27676,3355763,1,1,2,4,4,1,1,2,1,2668,2668,1
27677,3355763,1,1,2,4,4,1,1,1,1,2668,2668,1
27678,3355763,1,1,2,4,4,1,1,2,1,2668,2668,1
27679,3355763,1,1,2,4,4,1,1,2,1,2668,2668,2
27680,3355763,1,1,2,4,4,1,1,1,1,2668,2668,2
27681,3355763,1,1,2,4,4,1,1,2,2,2668,2668,2
27682,3355763,3,1,1,1,4,1,1,1,1,2668,2668,2
27683,3355763,3,1,1,1,4,1,1,2,2,2668,2668,2
27684,3355763,4,1,2,1,4,1,NA,1,1,2668,2668,2
27685,3355763,4,1,2,1,4,1,NA,2,2,2668,2668,2
27686,3355805,1,1,2,4,4,1,1,1,1,3370,3370,1
27687,3355805,1,1,2,4,4,1,1,1,1,3370,3370,1
27688,3355805,1,1,2,4,4,1,1,3,2,3370,3378,2
27689,3355805,1,1,2,4,4,1,1,3,2,3378,3370,2
27690,3355805,1,1,2,4,4,1,1,1,1,3370,3370,2
27691,3355805,1,1,2,4,4,1,1,1,1,3370,3370,2
27692,3355805,4,1,1,1,4,1,NA,1,1,3370,3370,1
27693,3355805,4,1,1,1,4,1,NA,1,1,3370,3370,1
27694,3355805,4,1,1,1,4,1,NA,3,2,3370,3378,2
27695,3355805,4,1,1,1,4,1,NA,3,2,3378,3370,2
27696,3355813,1,1,2,5,3,1,1,2,1,2730,2695,1
27697,3355813,1,1,2,5,3,1,1,2,1,2695,2730,1
27698,3355813,1,1,2,5,3,1,1,1,1,2730,2730,2
27699,3355813,1,1,2,5,3,1,1,1,1,2730,2730,2
